timestamp_ms,heading_deg,rudder_angle_deg,awa_deg,unmanned_status
68897,225,-125,307,False
69005,225,-153,307,False
69112,225,-180,307,False
69201,225,-180,307,False
69309,225,-172,307,False
69398,225,-166,307,False
69935,225,-165,307,False
70024,225,-167,307,False
70131,225,-163,307,False
70239,225,-169,307,False
70328,225,-183,307,False
70435,225,-193,307,False
70525,225,-193,307,False
71061,225,-194,307,False
71150,225,-192,306,False
71258,225,-183,307,False
71365,225,-171,307,False
71454,225,-167,307,False
71561,225,-165,307,False
71651,225,-167,306,False
72187,225,-163,306,False
72276,225,-164,306,False
72384,225,-173,307,False
72491,225,-174,307,False
72580,225,-173,307,False
72687,225,-173,307,False
72777,225,-173,307,False
73313,225,-173,307,False
73402,225,-174,307,False
73510,225,-173,307,False
73617,225,-172,307,False
73706,225,-173,307,False
73814,225,-173,307,False
73903,225,-173,307,False
74440,225,-173,307,False
74529,225,-174,307,False
74636,225,-173,307,False
74743,225,-173,307,False
74833,225,-173,307,False
74940,225,-173,307,False
75029,225,-173,307,False
75565,225,-173,307,False
75654,225,-173,307,False
75762,225,-172,307,False
75869,225,-172,307,False
75958,225,-169,307,False
76065,225,-167,307,False
76172,225,-165,306,False
76262,225,-165,306,False
76369,225,-165,307,False
76458,225,-164,306,False
76565,225,-166,307,False
76673,225,-165,307,False
76762,225,-165,307,False
76869,225,-165,307,False
76959,225,-165,307,False
77066,225,-165,307,False
77173,225,-165,307,False
77263,225,-165,307,False
77370,225,-165,307,False
77459,225,-165,307,False
77996,225,-165,307,False
78085,225,-168,307,False
78192,225,-178,307,False
78299,225,-169,307,False
78388,225,-166,307,False
78496,225,-165,307,False
78585,225,-167,307,False
79120,225,-164,306,False
79227,225,-169,307,False
79317,225,-174,307,False
79424,225,-174,306,False
79513,225,-174,307,False
79621,225,-174,307,False
79728,225,-173,307,False
79817,225,-175,307,False
79924,225,-171,307,False
80014,225,-168,307,False
80121,225,-166,307,False
80228,225,-166,307,False
80318,225,-169,307,False
80425,225,-167,307,False
80514,225,-169,306,False
80622,225,-172,306,False
80729,225,-190,307,False
80818,225,-194,307,False
80926,225,-194,307,False
81015,225,-194,306,False
81551,225,-194,307,False
81641,225,-187,307,False
81748,225,-173,307,False
81855,225,-172,307,False
81944,225,-167,307,False
82052,225,-166,307,False
82141,225,-165,307,False
82677,225,-165,306,False
82767,225,-164,307,False
82874,225,-164,307,False
82981,225,-165,307,False
83071,225,-164,307,False
83178,225,-164,307,False
83285,225,-164,307,False
83375,225,-165,306,False
83482,225,-164,307,False
83571,225,-164,307,False
83678,225,-164,307,False
84768,225,-164,307,False
86305,225,-164,307,False
87842,225,-164,307,False
89379,225,-165,307,False
90917,225,-164,307,False
92454,225,-164,306,False
93991,225,-164,307,False
95529,225,-164,307,False
97067,225,-164,307,False
98605,225,-165,307,False
100143,225,-164,307,False
101681,225,-164,307,False
103219,225,-164,307,False
104756,225,-164,307,False
106293,225,-164,307,False
107831,225,-164,307,False
109369,225,-164,307,False
110907,225,-165,307,False
112444,225,-164,307,False
113981,225,-164,307,False
115519,225,-164,307,False
117057,225,-165,307,False
118594,225,-165,307,False
120131,225,-164,307,False
121670,225,-164,307,False
123208,225,-164,307,False
124745,225,-164,307,False
