timestamp_ms,heading_deg,rudder_angle_deg,awa_deg,unmanned_status
73048,280,-32,45,False
73137,280,-31,45,False
73245,280,-31,45,False
73352,280,-31,45,False
73442,280,-30,44,False
73549,280,-32,44,False
73638,280,-31,45,False
73746,280,-31,45,False
73853,280,-31,45,False
73942,280,-31,45,False
74050,280,-31,45,False
74139,280,-31,45,False
74246,280,-31,44,False
74354,280,-31,45,False
74443,280,-32,45,False
74551,280,-31,45,False
74640,280,-31,45,False
74747,280,-31,45,False
74855,280,-31,45,False
74944,280,-31,44,False
75052,280,-31,45,False
75141,280,-31,45,False
75248,281,-31,44,False
75356,280,-31,45,False
75445,280,-31,44,False
75552,280,-31,45,False
75642,280,-31,44,False
75749,280,-31,45,False
75857,280,-31,44,False
75946,281,-31,45,False
76053,280,-31,45,False
76143,280,-31,45,False
76250,280,-32,45,False
76357,280,-31,44,False
76447,280,-31,45,False
76554,280,-31,45,False
76644,280,-31,44,False
76751,280,-31,45,False
76858,280,-31,45,False
76947,280,-31,44,False
77055,280,-31,45,False
77144,280,-31,45,False
77251,280,-31,45,False
77359,280,-31,45,False
77448,280,-31,44,False
77556,280,-31,45,False
77645,280,-31,44,False
77752,280,-31,44,False
77860,280,-31,45,False
77949,280,-31,44,False
78056,280,-31,45,False
78146,280,-31,44,False
78253,280,-31,45,False
78360,280,-31,45,False
78450,280,-31,45,False
78557,280,-31,44,False
78646,280,-31,44,False
78754,280,-31,45,False
78843,280,-31,44,False
78950,280,-31,44,False
79058,280,-31,45,False
79147,280,-31,44,False
79254,280,-31,44,False
79344,280,-31,45,False
79451,280,-31,44,False
79558,280,-31,45,False
79648,280,-32,45,False
79755,280,-31,45,False
79844,280,-31,44,False
79952,280,-31,45,False
80059,280,-32,44,False
80148,280,-31,44,False
80256,280,-31,45,False
80345,280,-32,44,False
80452,280,-31,45,False
80560,280,-31,44,False
80649,280,-31,44,False
80756,280,-31,45,False
80846,280,-31,45,False
80953,280,-31,45,False
81059,280,-31,45,True
81148,280,-23,44,True
81256,280,-3,45,True
81345,280,7,44,True
81452,280,8,44,True
81542,280,7,45,True
81649,280,8,45,True
81756,280,7,44,True
81846,280,8,44,True
81953,280,9,45,True
82043,280,7,45,True
82150,280,7,44,True
82257,280,8,45,True
82347,280,8,45,True
82454,280,7,44,True
82543,280,7,45,True
82651,280,8,45,True
82758,280,8,45,True
82848,280,8,44,True
82955,280,7,45,True
83044,280,7,
