timestamp_ms,heading_deg,rudder_angle_deg,awa_deg,unmanned_status
79126,299,-31,14,False
79215,299,-30,14,False
79322,299,-30,14,False
79430,299,-30,14,False
79519,300,-29,14,False
79627,299,-30,14,False
79716,299,-30,14,False
79824,300,-29,14,False
79913,300,-30,14,False
80020,299,-30,14,False
80128,299,-30,15,False
80217,299,-30,14,False
80325,300,-30,14,False
80414,299,-30,14,False
80521,299,-30,14,False
80629,299,-30,14,False
80718,299,-30,14,False
80826,299,-30,14,False
80915,299,-30,14,False
81022,299,-30,15,False
81130,299,-30,14,False
81219,299,-30,14,False
81327,299,-30,14,False
81416,299,-30,14,False
81524,299,-29,14,False
81631,299,-30,14,False
81720,299,-29,14,False
81828,299,-30,14,False
81917,299,-30,14,False
82025,299,-30,14,False
82132,299,-30,14,False
82221,300,-30,14,False
82329,299,-30,14,False
82418,300,-30,14,False
82526,299,-30,14,False
82633,300,-30,14,False
82722,299,-30,14,False
82830,299,-30,14,False
82919,300,-30,14,False
83027,299,-30,14,False
83116,300,-30,14,False
83223,299,-30,14,False
83331,300,-30,14,False
83420,300,-30,14,False
83528,300,-30,14,False
83617,299,-30,14,False
83724,299,-30,14,False
83832,299,-30,14,False
83921,299,-30,14,False
84029,299,-30,14,False
84118,300,-30,14,False
84226,299,-30,14,False
84333,300,-30,14,False
84422,299,-29,14,False
84530,299,-30,14,False
84619,299,-30,14,False
84726,300,-30,14,False
84834,299,-30,14,False
84923,299,-30,14,False
85031,300,-30,14,False
85120,299,-30,14,False
85227,299,-30,14,False
85335,300,-29,14,False
85424,299,-31,14,False
85532,299,-29,14,False
85621,300,-30,14,False
85728,300,-30,15,False
85836,300,-30,14,False
85925,300,-30,14,False
86033,300,-30,14,False
86122,300,-29,14,False
86230,299,-30,14,False
86337,300,-30,14,False
86426,300,-30,15,False
86534,300,-30,14,False
86623,300,-30,14,False
86731,300,-30,14,False
86838,300,-30,14,False
86928,300,-30,14,False
87035,300,-30,14,False
87124,300,-30,14,False
87232,299,-30,14,False
87321,300,-30,14,False
87429,300,-29,14,False
87536,300,-30,14,False
87626,300,-30,14,False
87733,300,-30,14,False
87823,300,-30,14,False
87930,300,-30,14,False
88037,300,-30,14,False
88127,300,-30,14,False
88234,300,-30,14,False
88324,300,-30,14,False
88431,300,-30,14,False
88539,300,-30,14,False
88628,300,-30,14,False
88735,300,-30,14,False
88825,300,-30,14,False
88932,300,-30,14,False
89022,300,-30,14,False
89129,300,-30,14,False
89237,300,-29,14,False
89326,300,-30,14,False
89433,300,-30,14,False
89523,299,-30,15,False
89630,300,-30,15,False
89738,301,-30,14,False
89827,302,-30,12,False
89935,304,-30,12,False
90024,305,-30,15,False
90131,306,-30,15,False
90239,307,-30,16,False
90328,307,-30,16,False
90436,307,-30,16,False
90525,308,-30,16,False
90633,308,-30,16,False
90740,309,-30,17,False
90830,309,-30,17,False
90937,310,-30,17,False
91026,310,-30,15,False
91134,309,-30,13,False
91241,310,-30,19,False
91331,310,-30,23,False
91438,309,-29,25,False
91528,309,-30,25,False
91635,309,-30,19,False
91743,309,-30,15,False
91832,309,-30,27,False
91940,310,-30,53,False
92029,310,-30,55,False
92137,311,-30,55,False
92226,312,-30,51,False
92333,313,-30,55,False
92441,313,-29,54,False
92530,313,-30,50,False
92638,315,-30,50,False
92727,316,-30,50,False
92835,316,-30,50,False
92942,318,-30,50,False
93032,318,-30,50,False
93139,318,-30,50,False
93228,317,-30,50,False
93336,316,-30,50,False
93443,315,-30,50,False
93533,313,-29,50,False
93640,313,-30,49,False
93729,310,-30,49,False
93837,310,-30,50,False
93926,307,-30,50,False
94034,306,-30,50,False
94141,302,-30,49,False
94231,301,-30,50,False
94338,298,-30,50,False
94427,297,-30,50,False
94535,293,-30,50,False
94642,292,-30,50,False
94732,288,-30,50,False
94839,287,-30,49,False
94929,284,-30,42,False
95036,284,-30,29,False
95143,284,-30,29,False
95233,283,-29,26,False
95340,282,-30,27,False
95430,282,-30,30,False
95537,281,-30,29,False
95645,280,-30,27,False
95734,279,-30,27,False
95841,277,-30,26,False
95931,275,-30,26,False
96038,274,-29,27,False
96146,274,-30,27,False
96235,273,-30,27,False
96342,271,-30,23,False
96432,269,-29,21,False
96539,266,-30,21,False
96629,265,-30,14,False
96736,264,-30,14,False
96844,263,-30,12,False
96933,262,-30,8,False
97041,262,-30,9,False
97130,262,-30,10,False
97238,262,-29,10,False
97345,262,-30,8,False
97434,262,-30,5,False
97542,261,-30,2,False
97631,261,-30,2,False
97739,261,-30,2,False
97846,262,-30,1,False
97936,262,-30,1,False
98043,262,-30,6,False
98132,264,-30,7,False
98240,264,-30,6,False
98347,263,-30,1,False
98437,263,-30,1,False
98544,263,-30,1,False
98633,263,-30,1,False
98741,263,-30,1,False
98848,264,-30,1,False
98938,264,-30,1,False
99045,264,-30,2,False
99135,264,-30,2,False
99242,264,-30,2,False
99349,264,-30,2,False
99439,264,-30,2,False
99546,264,-30,2,False
99636,264,-30,2,False
99743,264,-30,2,False
99832,264,-30,2,False
99940,264,-30,2,False
100047,264,-30,2,False
100137,264,-30,2,False
100244,264,-30,2,False
100333,264,-30,2,False
100441,264,-30,2,False
100548,264,-30,2,False
100638,264,-30,2,False
100745,264,-30,2,False
100835,264,-30,2,False
100942,264,-29,2,False
101049,264,-30,2,False
101139,264,-30,2,False
101246,264,-30,2,False
101335,264,-30,2,False
101443,264,-30,2,False
101550,264,-30,2,False
101640,264,-30,2,False
101747,264,-30,2,False
101836,264,-30,2,False
101944,264,-30,2,False
102051,264,-30,2,False
102141,264,-30,2,False
102248,264,-30,2,False
102338,264,-30,2,False
102445,264,-29,2,False
102552,264,-29,2,False
102642,264,-30,2,False
102749,264,-30,2,False
102839,264,-30,2,False
102946,264,-29,2,False
103036,264,-29,2,False
103143,264,-30,2,False
103250,264,-29,2,False
103340,264,-30,2,False
103447,264,-30,2,False
103536,264,-30,2,False
103644,264,-30,2,False
103751,264,-30,2,False
103840,264,-30,2,False
103948,264,-30,2,False
104055,264,-31,2,False
104144,264,-30,2,False
104252,264,-30,2,False
104341,264,-30,2,False
104449,264,-30,2,False
104556,264,-30,1,False
104645,264,-30,2,False
104753,264,-30,2,False
104842,264,-30,2,False
104950,264,-30,2,False
105057,264,-30,2,False
105146,264,-30,2,False
105254,264,-30,2,False
105343,264,-30,2,False
105451,264,-30,2,False
105540,264,-30,2,False
105648,264,-30,1,False
105755,264,-30,2,False
105844,264,-30,2,False
105952,264,-30,2,False
106041,264,-30,2,False
106149,264,-30,1,False
106256,264,-29,2,False
106345,264,-30,2,False
106453,264,-30,2,False
106542,264,-30,2,False
106649,264,-30,2,False
106757,264,-30,1,False
106846,264,-30,2,False
106954,264,-30,2,False
107043,264,-30,2,False
107150,264,-30,2,False
107258,264,-30,2,False
107347,264,-30,1,False
107454,264,-30,2,False
107544,264,-30,2,False
107651,264,-30,2,False
107759,264,-30,2,False
107848,264,-30,2,False
107955,264,-30,2,False
108045,264,-30,2,False
108152,264,-30,2,False
108260,264,-30,2,False
108349,264,-30,2,False
108456,264,-30,1,False
108546,264,-30,2,False
108653,264,-30,2,False
108760,264,-30,2,False
108850,264,-30,1,False
108957,264,-30,2,False
109047,264,-30,2,False
109154,264,-29,1,False
109261,264,-30,1,False
109351,264,-30,1,False
109458,264,-30,2,False
109548,264,-30,2,False
109655,264,-30,1,False
109763,264,-30,1,False
109852,264,-30,1,False
109959,264,-29,1,False
110049,264,-29,1,False
110156,264,-28,1,False
110264,264,-29,1,False
110353,264,-30,1,False
110461,264,-30,1,False
110550,264,-29,1,False
110657,264,-30,1,False
110747,264,-30,1,False
110854,264,-30,1,False
110962,263,-30,1,False
