timestamp_ms,heading_deg,rudder_angle_deg,awa_deg,unmanned_status
699031,317,27,275,False
699139,317,27,275,False
699228,317,25,275,False
699336,317,7,275,False
699443,317,2,275,False
699533,317,2,275,False
699640,317,1,275,False
699730,317,2,275,False
699837,317,1,275,False
699927,317,1,275,False
700034,318,2,275,False
700142,317,1,275,False
700231,318,1,276,False
700339,317,1,275,False
700428,318,1,275,False
700536,317,2,275,False
700643,317,1,275,False
700733,317,2,275,False
700841,317,2,275,False
700930,316,1,275,False
701038,317,2,275,False
701127,316,1,275,False
701235,317,2,275,False
701342,317,2,275,False
701432,317,2,275,False
701539,317,1,275,False
701629,317,1,275,False
701737,317,2,275,False
701844,317,1,275,False
701934,318,2,275,False
702041,317,2,275,False
702131,317,1,275,False
702238,316,2,275,False
702328,317,2,275,False
702436,317,1,275,False
702543,317,2,275,False
702633,317,0,275,False
702740,317,-1,275,False
702830,317,0,275,False
702937,317,1,275,False
703045,317,1,275,False
703134,317,0,275,False
703242,317,0,275,False
703331,317,0,275,False
703439,316,0,275,False
703528,317,0,275,False
703636,317,0,275,False
703743,317,-1,276,False
703833,317,-1,275,False
703941,317,1,275,False
704030,317,0,275,False
704138,317,0,275,False
704245,317,0,275,False
704335,317,0,275,False
704442,317,0,275,False
704532,317,0,275,False
704639,317,0,275,False
704747,317,0,275,False
704837,317,0,276,False
704944,317,0,275,False
705034,317,0,275,False
705141,317,0,275,False
705231,317,0,275,False
705338,317,0,275,False
705446,317,0,275,False
705535,317,0,275,False
705643,317,0,275,False
705732,317,0,275,False
705840,317,0,275,False
705947,317,0,275,False
706037,317,0,275,False
706144,317,0,275,False
706234,317,0,275,False
706341,317,0,275,False
706431,317,0,275,False
706538,317,0,275,False
706646,317,0,275,False
706735,317,0,275,False
706843,317,0,275,False
706932,317,0,275,False
707040,317,0,275,False
707147,317,0,275,False
707237,317,0,275,False
707344,317,0,275,False
707434,317,0,275,False
707541,317,0,275,False
707631,317,0,275,False
707738,317,0,275,False
707846,317,0,275,False
707935,317,0,275,False
708043,317,0,275,False
708132,317,0,275,False
708240,316,0,275,False
708347,316,0,275,False
708437,316,0,275,False
708544,317,0,275,False
708634,317,0,275,False
708741,317,0,275,False
708831,317,0,275,False
708938,317,0,275,False
709045,317,0,275,False
709135,317,0,275,False
709242,317,0,275,False
709332,317,0,275,False
709439,317,0,275,False
709547,317,0,275,False
709636,317,0,275,False
709744,317,0,275,False
709833,317,0,275,False
709941,317,0,275,False
710030,316,0,275,False
710138,316,0,275,False
710245,317,0,275,False
710335,317,0,275,False
710442,317,0,275,False
710532,317,0,275,False
710640,317,0,275,False
710747,317,0,275,False
710837,316,0,275,False
710944,317,0,275,False
711034,317,0,275,False
711141,317,0,275,False
711249,317,0,275,False
711338,317,0,275,False
711446,316,0,275,False
711536,317,0,275,False
711643,316,0,275,False
711733,317,0,276,False
711840,317,0,276,False
711948,316,0,275,False
712037,316,0,276,False
712145,317,0,276,False
712234,316,0,276,False
712342,316,0,276,False
712449,316,0,276,False
712539,316,0,276,False
712647,316,0,276,False
712736,316,0,276,False
712844,316,0,276,False
712933,316,0,275,False
713041,316,0,276,False
713148,317,0,276,False
713238,316,0,276,False
713345,316,0,276,False
713435,316,0,276,False
713543,316,0,276,False
713650,316,0,276,False
713740,316,0,276,False
713847,316,0,276,False
713937,316,0,276,False
714044,316,0,276,False
714152,316,0,276,False
714242,316,0,276,False
714349,316,1,276,False
714439,316,0,276,False
714546,316,0,276,False
714636,316,0,276,False
714743,316,0,276,False
714851,316,0,276,False
714940,315,0,276,False
715048,316,0,276,False
715137,316,0,276,False
715245,316,-1,276,False
715352,316,0,276,False
715442,316,0,276,False
715549,316,0,276,False
715639,315,0,276,False
715747,316,0,276,False
715836,316,0,276,False
715944,316,0,276,False
716051,316,0,276,False
716141,316,0,276,False
716248,316,0,276,False
716338,316,0,276,False
716445,316,0,276,False
716553,316,0,276,False
716642,316,0,276,False
716750,316,0,276,False
716839,316,0,276,False
716946,316,0,276,False
717054,316,0,276,False
717143,316,0,276,False
717251,316,0,276,False
717340,316,0,276,False
717447,315,0,276,False
717537,316,0,276,False
717644,316,0,276,False
717752,315,0,276,False
717841,316,0,276,False
717949,316,0,276,False
718038,316,0,276,False
718145,316,0,276,False
718253,316,0,276,False
718342,316,0,275,False
718450,316,0,276,False
718539,316,0,276,False
718646,316,0,276,False
718754,316,0,276,False
718843,316,0,276,False
718951,316,0,276,False
719040,316,0,276,False
719147,316,0,276,False
719255,316,0,276,False
719344,317,0,276,False
719451,316,0,276,False
719541,316,0,276,False
719648,317,0,276,False
719756,317,0,276,False
719845,317,0,276,False
719952,317,0,276,False
720042,316,0,276,False
720149,317,0,276,False
720256,317,0,276,False
720346,317,0,276,False
720453,316,0,276,False
720542,317,0,276,False
720650,316,0,276,False
720757,317,0,276,False
720846,317,0,276,False
720954,316,0,276,False
721043,317,0,276,False
721150,316,0,276,False
721258,317,0,276,False
721347,316,1,276,False
721455,316,0,276,False
721544,317,0,276,False
721651,317,0,276,False
721741,316,0,276,False
721848,317,0,276,False
721955,317,0,276,False
722045,317,0,276,False
722152,316,0,276,False
722242,316,0,276,False
722349,317,0,276,False
722456,317,-1,276,False
722546,317,-2,276,False
722653,316,0,276,False
722742,316,0,276,False
722850,317,0,276,False
722957,317,0,276,False
723046,317,0,276,False
723154,316,0,276,False
723261,317,0,276,False
723350,317,0,276,False
723458,317,0,276,False
723547,317,0,276,False
723654,317,0,276,False
723761,317,0,276,False
723851,317,0,276,False
723958,317,0,276,False
724048,317,0,276,False
724155,317,0,276,False
724262,317,0,276,False
724352,316,0,276,False
724459,317,0,276,False
724548,317,-1,276,False
724655,317,-1,276,False
724762,317,0,276,False
724852,317,0,276,False
724959,317,0,276,False
725048,317,0,276,False
725156,317,0,276,False
725263,317,0,276,False
725352,317,0,276,False
725459,317,0,276,False
725549,317,0,276,False
725656,317,0,276,False
725763,317,0,276,False
725853,317,0,276,False
725960,317,0,276,False
726050,317,0,276,False
726157,317,0,276,False
726246,317,-1,276,False
726354,317,-1,276,False
726461,317,0,276,False
726551,317,0,276,False
726658,317,1,276,False
726747,317,0,276,False
726855,317,0,276,False
726962,317,0,276,False
727051,317,0,276,False
727159,317,1,276,False
727248,316,-1,276,False
727355,317,-1,276,False
727463,317,0,276,False
727552,317,0,276,False
727660,317,0,276,False
727749,317,0,276,False
727856,317,0,276,False
727963,317,0,276,False
728053,317,0,276,False
728160,317,0,276,False
728250,317,0,276,False
728357,317,1,276,False
728464,317,0,276,False
728554,317,0,276,False
728661,317,1,276,False
728768,317,1,276,False
728858,317,1,276,False
728965,317,0,276,False
729055,317,-1,276,False
729162,317,0,276,False
729252,317,1,276,False
729359,317,0,276,False
729466,317,0,276,False
729556,317,1,276,False
729663,317,1,275,False
729753,317,1,276,False
729860,316,1,276,False
729967,317,1,276,False
730057,317,1,276,False
730164,318,1,276,False
730253,317,0,276,False
730361,318,1,276,False
730468,317,1,276,False
730557,317,1,276,False
730665,317,0,276,False
730754,317,1,276,False
730862,317,2,276,False
730969,317,0,276,False
731058,317,0,276,False
731166,317,1,276,False
731255,317,0,276,False
731362,317,0,276,False
731470,317,0,276,False
731559,317,0,276,False
731666,316,1,276,False
731756,316,0,276,False
731863,317,0,276,False
731971,316,0,276,False
732060,317,0,276,False
732167,316,0,276,False
732257,317,0,276,False
732364,317,0,276,False
732471,317,0,276,False
732561,317,5,276,False
732668,317,20,276,False
732758,317,26,276,False
732865,317,28,276,False
732972,317,28,276,False
733062,316,28,276,False
733169,317,27,276,False
733258,317,28,276,False
733365,316,28,276,False
733473,317,27,276,False
733562,317,28,276,False
733669,317,28,276,False
733759,316,27,276,False
733866,317,28,276,False
733974,317,28,276,False
734063,317,28,276,False
734170,316,27,276,False
734260,317,28,276,False
734367,317,26,276,False
734475,317,17,276,False
734564,317,-11,276,False
734671,316,-30,276,False
734761,317,-31,276,False
734868,317,-31,276,False
734975,317,-31,276,False
735065,317,-31,276,False
735172,317,-31,276,False
735262,317,-29,276,False
735369,316,-10,276,False
735476,317,15,276,False
735566,317,26,276,False
735673,317,27,276,False
735780,317,27,276,False
735870,317,27,276,False
735977,316,28,276,False
736066,317,28,276,False
736174,316,21,276,False
736263,317,4,276,False
736370,317,-23,276,False
736478,317,-31,276,False
736567,317,-31,276,False
736674,317,-30,276,False
736764,317,-31,276,False
736871,317,-30,276,False
736978,317,-31,276,False
737068,317,-26,276,False
737175,317,-5,276,False
737264,317,18,276,False
737372,316,26,276,False
737479,317,26,276,False
737569,316,27,276,False
737676,316,27,276,False
737765,317,27,276,False
737873,317,27,276,False
737980,317,26,276,False
738069,317,-2,276,False
738177,317,-29,276,False
738284,317,-30,276,False
738373,316,-31,276,False
738480,317,-31,276,False
738570,317,-31,276,False
738677,317,-25,276,False
738785,317,-5,276,False
738874,317,14,276,False
738981,317,27,276,False
739071,317,27,276,False
739178,317,27,276,False
739285,317,27,276,False
739375,317,27,276,False
739482,317,23,276,False
739571,316,5,276,False
739679,317,-26,276,False
739786,317,-31,276,False
739875,317,-31,276,False
739983,317,-31,276,False
740072,317,-31,276,False
740179,317,-22,276,False
740287,316,5,276,False
740376,317,25,276,False
740484,317,26,276,False
740573,317,27,276,False
740680,317,27,276,False
740788,316,22,276,False
740877,317,7,276,False
740984,316,-23,276,False
741074,317,-30,276,False
741181,317,-31,276,False
741289,317,-31,276,False
741378,317,-30,276,False
741485,317,-10,276,False
741575,317,13,276,False
741682,317,27,276,False
741771,317,27,276,False
741879,317,27,276,False
741986,317,28,276,False
742076,317,27,276,False
742183,317,-3,276,False
742272,317,-27,276,False
742380,316,-30,276,False
742487,317,-31,276,False
742577,317,-29,276,False
742684,317,-14,276,False
742773,317,8,276,False
742881,317,26,276,False
742988,317,27,276,False
743078,317,27,276,False
743185,317,21,276,False
743274,316,15,276,False
743382,317,-19,276,False
743489,317,-30,276,False
743579,317,-31,276,False
743686,317,-31,276,False
743775,317,-28,276,False
743883,317,-8,276,False
743990,317,17,276,False
744080,316,24,276,False
744187,317,8,276,False
744277,317,2,276,False
744384,317,1,276,False
744491,317,2,276,False
744581,316,2,276,False
744688,317,1,276,False
744778,317,1,276,False
744885,317,1,276,False
744992,317,1,276,False
745082,317,2,276,False
745189,317,1,276,False
745279,317,2,276,False
745386,317,1,276,False
745493,317,2,276,False
745582,317,1,276,False
745690,317,2,276,False
745779,318,2,276,False
745887,317,2,276,False
745993,317,2,276,True
746082,317,7,276,True
746190,317,21,276,True
746279,317,29,276,True
746386,317,28,276,True
746494,317,28,276,True
746583,316,28,276,True
746691,316,27,276,True
746780,317,28,276,True
746887,317,28,276,True
746977,317,27,276,True
747084,317,28,276,True
747191,316,27,276,True
747281,317,27,276,True
747388,317,27,276,True
747496,317,27,276,True
747585,317,28,276,True
747692,317,28,276,True
747782,317,28,276,True
747889,317,28,276,True
747996,317,27,276,True
748086,317,28,276,True
748193,316,28,276,True
748282,317,27,276,True
748390,317,28,276,True
748497,317,28,276,True
748586,318,29,276,True
748694,317,28,276,True
748783,317,27,276,True
748890,317,27,276,True
748980,316,27,276,True
749087,317,28,276,True
749194,317,28,276,True
749284,317,28,276,True
749391,317,28,276,True
749498,317,28,276,True
749588,317,27,276,True
749695,317,28,276,True
749785,317,27,276,True
749892,317,28,276,True
749999,317,28,276,True
750089,317,28,276,True
750196,317,27,276,True
750285,317,28,276,True
750393,317,29,276,True
750500,316,27,276,True
750589,317,28,276,True
750697,317,27,276,True
750786,317,27,276,True
750893,317,27,276,True
751001,317,27,276,True
751090,317,28,276,True
751197,317,27,276,True
751287,317,27,276,True
751394,317,28,276,True
751501,317,28,276,True
751591,317,27,276,True
751698,317,28,276,True
751788,317,28,276,True
751895,317,27,276,True
752002,317,27,276,True
752092,317,28,276,True
752199,317,27,276,True
752288,317,27,276,True
752396,317,29,276,True
752503,316,28,276,True
752592,316,28,276,True
752700,316,28,276,True
752789,316,27,276,True
752896,316,28,276,True
753004,317,28,276,True
753093,317,27,276,True
753200,317,27,276,True
753290,317,27,276,True
753397,316,27,276,True
753504,317,27,276,True
753594,317,28,276,True
753701,317,27,276,True
753790,317,28,276,True
753898,317,28,276,True
754005,317,28,276,True
754094,317,27,276,True
754202,317,27,276,True
754291,317,28,276,True
754398,317,28,276,True
754488,316,28,276,True
754595,316,28,276,True
754702,317,28,276,True
754792,317,28,276,True
754899,317,27,276,True
754988,317,28,275,True
755096,317,28,276,True
755203,317,28,276,True
755292,316,27,276,True
755400,317,27,276,True
755489,317,28,276,True
755596,317,27,276,True
755704,317,27,276,True
755793,316,28,276,True
755900,317,28,276,True
755990,317,27,276,True
756097,316,28,276,True
756204,317,27,276,True
756294,317,28,276,True
756401,317,28,276,True
756491,317,28,276,True
756598,317,28,276,True
756705,317,28,276,True
756795,317,28,276,True
756902,317,28,276,True
756991,318,27,276,True
757099,317,28,276,True
757206,317,28,276,True
757295,317,28,276,True
757403,318,28,276,True
757492,317,28,276,True
757599,317,28,276,True
757707,317,28,276,True
757796,317,28,276,True
757903,317,27,276,True
757993,317,29,276,True
758100,317,27,276,True
758207,317,27,276,True
758297,317,27,276,True
758404,317,27,276,True
758494,317,28,276,True
758601,318,28,276,True
758708,317,27,276,True
758798,317,27,276,True
758905,317,28,276,True
758994,317,28,276,True
759102,317,28,276,True
759209,317,27,276,True
759298,317,27,276,True
759406,317,28,276,True
759495,317,27,276,True
759602,317,28,276,True
759710,317,28,276,True
759799,316,28,276,True
759906,317,28,276,True
759996,317,28,275,True
760103,316,28,275,True
760210,316,28,275,True
760300,318,28,272,True
760407,318,27,275,True
760497,318,27,285,True
760604,318,28,285,True
760711,318,28,285,True
760801,318,27,288,True
760908,317,27,288,True
761015,316,28,293,True
761105,316,27,295,True
761212,316,28,294,True
761301,316,27,296,True
761409,316,28,296,True
761516,316,27,296,True
761605,316,27,295,True
761713,316,28,294,True
761802,317,28,295,True
761909,317,28,295,True
761999,317,27,295,True
762106,318,27,296,True
762213,318,27,298,True
762303,317,28,301,True
762410,317,28,301,True
762500,316,28,299,True
762607,315,28,300,True
762714,315,27,303,True
762804,314,28,309,True
762911,312,28,298,True
763018,311,27,6,True
763108,309,28,8,True
763215,307,28,8,True
763304,306,28,10,True
763411,304,27,15,True
763501,303,28,8,True
763608,302,27,0,True
763716,301,27,304,True
763805,300,28,291,True
763912,299,27,286,True
764002,299,28,286,True
764109,295,28,286,True
764217,293,25,287,True
764306,290,24,289,True
764413,288,20,303,True
764503,285,19,6,True
764610,283,15,36,True
764717,280,12,61,True
764807,278,11,63,True
764914,275,8,53,True
765004,273,6,39,True
765111,271,3,2,True
765218,270,0,303,True
765308,267,0,286,True
765415,266,-1,271,True
765504,264,-3,270,True
765612,262,-5,269,True
765719,261,-7,271,True
765808,260,-9,271,True
765916,259,-11,271,True
766005,258,-11,273,True
766112,258,-12,273,True
766220,258,-13,273,True
766309,258,-13,273,True
766416,259,-12,273,True
766506,260,-12,273,True
766613,261,-13,273,True
766703,263,-12,273,True
766810,264,-10,273,True
766917,266,-8,273,True
767007,267,-7,273,True
767114,268,-5,274,True
767204,268,-5,273,True
767311,268,-4,274,True
767418,268,-4,273,True
767508,267,-4,274,True
767615,266,-4,273,True
767704,266,-4,273,True
767812,266,-4,273,True
767919,266,-4,274,True
768009,266,-4,273,True
768116,266,-4,273,True
768205,266,-4,273,True
768313,265,-4,273,True
768420,265,-5,273,True
768509,264,-5,274,True
768617,263,-6,274,True
768706,260,-7,273,True
768813,258,-9,273,True
768921,253,-10,274,True
769010,251,-14,274,True
769118,246,-18,275,True
769207,243,-21,275,True
769314,238,-26,276,True
769422,236,-30,276,True
769511,232,-30,276,True
769618,231,-31,276,True
769708,227,-30,276,True
769815,226,-31,276,True
769922,223,-31,276,True
770012,221,-30,276,True
770119,218,-30,276,True
770208,217,-31,276,True
770316,214,-30,276,True
770423,213,-31,276,True
770512,211,-31,276,True
770619,210,-30,276,True
770709,209,-31,276,True
770816,210,-31,276,True
770923,211,-31,276,True
771013,211,-30,276,True
771120,214,-31,275,True
771210,216,-31,275,True
771317,219,-30,275,True
771424,223,-31,275,True
771514,225,-31,275,True
771621,227,-31,276,True
771710,232,-31,275,True
771818,235,-31,275,True
771925,239,-31,276,True
772015,242,-30,275,True
772122,246,-31,275,True
772211,248,-29,275,True
772319,251,-25,275,True
772426,255,-22,276,True
772515,257,-19,276,True
772623,261,-15,274,True
772712,262,-12,274,True
772820,264,-10,273,True
772927,266,-8,270,True
773016,267,-7,271,True
773124,268,-5,271,True
773213,268,-4,271,True
773320,269,-4,271,True
773428,270,-4,272,True
773517,271,-3,275,True
773624,271,-2,276,True
773714,271,-1,275,True
773821,271,-1,276,True
773928,271,-1,275,True
774018,271,-1,276,True
774125,271,-1,276,True
774214,271,-1,275,True
774322,273,-1,274,True
774429,274,0,275,True
774519,276,1,274,True
774626,279,2,274,True
774715,280,4,274,True
774823,283,6,274,True
774930,284,9,274,True
775019,285,11,275,True
775127,287,12,275,True
775216,289,13,274,True
775323,292,16,275,True
775431,295,18,278,True
775520,296,20,280,True
775628,300,23,280,True
775717,301,25,280,True
775824,305,26,280,True
775932,306,27,280,True
776021,308,27,280,True
776129,310,27,280,True
776218,310,26,280,True
776325,311,28,280,True
776433,312,27,280,True
776522,313,26,280,True
776630,313,27,280,True
776719,314,27,280,True
776826,313,28,281,True
776934,314,27,280,True
777023,312,27,280,True
777130,311,27,277,True
777220,309,27,274,True
777327,304,28,276,True
777434,297,27,271,True
777524,294,27,268,True
777631,289,24,269,True
777721,288,21,269,True
777828,285,18,270,True
777935,284,16,271,True
778025,283,14,271,True
778132,284,12,271,True
778221,285,12,270,True
778329,285,13,270,True
778436,287,12,270,True
778526,288,13,270,True
778633,291,15,270,True
778722,293,17,270,True
778830,297,20,270,True
778937,299,23,270,True
779026,303,25,270,True
779134,305,27,270,True
779223,309,27,270,True
779330,311,27,270,True
779420,312,27,270,True
779527,315,26,270,True
779634,316,27,270,True
779724,316,27,271,True
779831,316,27,272,True
779920,316,27,273,True
780028,313,27,278,True
780135,311,27,278,True
780224,303,27,277,True
780332,299,27,269,True
780421,292,27,269,True
780529,289,25,269,True
780636,284,21,270,True
780725,283,17,270,True
780832,280,13,270,True
780922,280,11,270,True
781029,280,9,270,True
781136,280,9,270,True
781226,281,9,270,True
781333,282,9,269,True
781423,283,9,269,True
781530,285,10,269,True
781620,286,12,269,True
781727,290,13,269,True
781835,295,16,270,True
781924,298,19,270,True
782032,302,23,270,True
782139,304,26,263,True
782228,306,27,260,True
782336,306,27,260,True
782425,308,27,261,True
782533,309,28,261,True
782622,311,27,261,True
782729,313,28,263,True
782837,315,28,264,True
782926,316,27,265,True
783034,315,27,277,True
783123,314,28,290,True
783230,311,27,293,True
783338,309,28,287,True
783427,302,27,285,True
783535,298,27,285,True
783624,291,28,285,True
783732,288,24,285,True
783839,283,19,286,True
783928,281,15,286,True
784036,279,11,287,True
784125,278,10,286,True
784233,277,7,287,True
784340,276,7,287,True
784429,277,6,286,True
784537,277,5,284,True
784626,278,5,284,True
784734,279,5,284,True
784841,280,6,284,True
784931,281,7,285,True
785038,284,8,286,True
785128,285,10,286,True
785235,288,12,286,True
785342,288,14,286,True
785432,291,15,283,True
785539,292,17,295,True
785629,295,18,305,True
785736,297,22,304,True
785844,301,24,306,True
785933,302,26,29,True
786040,306,28,62,True
786130,308,28,83,True
786237,310,27,99,True
786345,311,27,100,True
786434,314,28,100,True
786541,315,26,100,True
786631,317,28,100,True
786738,317,28,100,True
786827,317,28,100,True
786935,318,27,100,True
787042,318,27,100,True
787131,319,27,100,True
787238,320,27,100,True
787328,321,27,100,True
787435,326,27,99,True
787542,328,27,99,True
787632,332,28,98,True
787739,334,28,98,True
787829,335,27,95,True
787936,337,27,93,True
788043,339,27,88,True
788133,340,28,85,True
788240,342,27,84,True
788329,341,27,84,True
788437,343,27,84,True
788544,343,27,84,True
788634,345,28,84,True
788741,345,27,84,True
788830,344,27,80,True
788938,344,27,75,True
789045,344,29,73,True
789134,344,27,72,True
789242,340,26,61,True
789331,338,27,51,True
789439,335,27,35,True
789528,335,28,18,True
789635,335,28,15,True
789743,336,27,10,True
789832,338,28,19,True
789940,338,28,20,True
790029,339,27,21,True
790137,337,27,25,True
790244,337,28,10,True
790334,335,27,12,True
790441,333,28,11,True
790530,330,28,13,True
790638,326,28,4,True
790745,325,27,310,True
790835,325,27,310,True
790942,324,28,310,True
791031,326,27,308,True
791139,327,28,301,True
791246,328,28,310,True
791336,329,28,305,True
791443,328,28,309,True
791533,326,27,0,True
791640,326,28,310,True
791747,327,27,308,True
791837,327,28,310,True
791944,328,27,310,True
792034,331,27,310,True
792141,332,27,306,True
792248,333,28,310,True
792338,333,27,310,True
792445,329,28,310,True
792535,329,28,307,True
792642,324,27,302,True
792732,326,27,301,True
792839,332,27,296,True
792946,333,28,301,True
793036,337,27,293,True
793143,339,28,275,True
793233,343,27,269,True
793340,345,27,269,True
793447,347,28,269,True
793537,346,27,269,True
793644,345,28,271,True
793734,341,27,272,True
793841,336,27,273,True
793948,333,28,275,True
794038,327,27,274,True
794145,326,28,275,True
794235,325,27,274,True
794342,325,28,274,True
794450,328,28,275,True
794539,329,28,275,True
794646,332,27,275,True
794736,332,28,275,True
794843,334,28,275,True
794951,334,27,275,True
795040,334,27,275,True
795147,334,28,275,True
795237,335,27,275,True
795344,335,27,276,True
795452,333,28,276,True
795541,333,28,276,True
795649,333,28,276,True
795738,332,28,276,True
795845,332,27,276,True
795953,331,27,275,True
796042,330,28,276,True
796150,331,28,275,True
796239,329,27,276,True
796346,330,27,276,True
796454,329,28,275,True
796543,328,27,276,True
796651,328,28,275,True
796740,328,28,276,True
796847,328,28,275,True
796955,327,28,275,True
797044,327,27,275,True
797152,329,27,276,True
797241,329,28,276,True
797349,330,28,275,True
797456,329,27,275,True
797546,329,26,275,True
797653,329,28,275,True
797742,330,27,275,True
797850,329,28,275,True
797957,328,27,275,True
798047,328,27,275,True
798154,327,27,275,True
798243,327,28,275,True
798351,327,28,275,True
798458,327,28,275,True
798549,326,27,275,True
798655,326,27,275,True
798745,326,27,275,True
798852,324,28,275,True
798942,324,27,275,True
799049,325,27,275,True
799156,324,28,275,True
799246,323,28,275,True
799353,323,27,275,True
799443,324,27,275,True
799550,324,27,275,True
799657,324,27,275,True
799747,324,27,275,True
799854,324,27,273,True
799944,324,27,273,True
800051,325,27,272,True
800158,326,27,273,True
800248,326,28,273,True
800355,326,27,283,True
800445,325,27,291,True
800552,324,28,299,True
800659,323,27,299,True
800749,321,27,300,True
800856,319,28,300,True
800945,318,28,300,True
801052,314,27,300,True
801160,312,28,300,True
801249,311,27,300,True
801356,309,27,299,True
801446,309,27,299,True
801553,307,27,299,True
801660,307,27,299,True
801750,307,27,299,True
801857,307,27,299,True
801946,309,27,299,True
802053,310,28,300,True
802161,310,27,299,True
802250,309,27,299,True
802357,310,29,299,True
802447,310,27,298,True
802554,309,28,298,True
802661,309,27,298,True
802751,308,27,298,True
802858,307,28,298,True
802948,306,27,296,True
803055,305,27,290,True
803162,303,28,303,True
803252,303,27,309,True
803359,302,27,308,True
803448,301,27,310,True
803556,300,27,308,True
803663,299,27,307,True
803752,298,27,307,True
803860,297,27,299,True
803949,296,26,291,True
804056,295,25,291,True
804164,295,24,291,True
804253,295,24,291,True
804361,295,24,291,True
804450,295,24,291,True
804557,295,24,291,True
804665,295,24,290,True
804754,295,24,290,True
804861,294,24,290,True
804951,293,24,290,True
805058,292,22,290,True
805165,291,21,290,True
805255,291,21,290,True
805362,290,20,290,True
805452,289,20,290,True
805559,288,19,290,True
805666,288,17,291,True
805756,286,16,290,True
805863,286,15,290,True
805953,284,15,286,True
806060,284,14,285,True
806150,283,13,284,True
806257,283,13,285,True
806364,283,13,284,True
806454,282,13,285,True
806561,283,11,283,True
806651,283,11,283,True
806758,282,11,282,True
806875,282,11,282,True
806955,280,11,283,True
807062,279,9,282,True
807152,276,9,283,True
807259,275,6,283,True
807367,274,5,283,True
807456,272,3,283,True
807563,271,1,285,True
807653,270,0,285,True
807760,269,-1,283,True
807868,268,-1,281,True
807957,268,-2,279,True
808064,268,-2,274,True
808154,269,-2,274,True
808261,270,-2,271,True
808368,272,-3,270,True
808458,273,-1,270,True
808565,275,0,268,True
808654,276,1,269,True
808762,276,2,269,True
808869,276,3,269,True
808958,276,3,269,True
809065,277,3,269,True
809155,276,4,269,True
809262,275,4,270,True
809369,273,5,269,True
809458,271,3,269,True
809565,268,0,269,True
809655,267,-1,269,True
809762,263,-3,269,True
809869,261,-5,269,True
809958,256,-8,269,True
810065,253,-12,269,True
810173,248,-16,269,True
810262,246,-19,269,True
810369,241,-24,269,True
810459,239,-27,269,True
810566,236,-30,269,True
